order_item_id,order_id,item_id,item_name,price,quantity,line_total
14124,206591,796,Lasuni Soya Chaap [300 Grams],30,1,30
14125,206592,798,Chicken Kolhapuri,249,2,498
14126,206592,637,Chicken Mushroom,235,1,235
14127,206593,179,Lasooni Palak,51,1,51
14128,206593,433,Paneer Tikka Dry Malai [8 Pieces],299,1,299
14129,206593,112,Monster Mango Loco (350 ml),105,1,105
14130,206593,758,American Cheese Balls,210,1,210
14131,206594,35,Mangalorean Style - White Pomfret Fish Curry [1pc],399,3,1197
14132,206594,965,Prawn Nam Prik Pao,399,1,399
14133,206594,475,Chiku Milk Shake,100,2,200
14134,206595,781,Punjabi Egg Curry [250 Gm],110,1,110
14135,206596,924,Triple Sichuan Veg,285,1,285
14136,206597,816,Egg Curry Roti,95,1,95
14137,206597,218,Chilli Beef,279,1,279
14138,206597,766,Garam Jalebi,143,1,143
14139,206598,372,Anda Biryani,300,1,300
14140,206598,26,Aloo 65,48,1,48
14141,206599,269,Vegetable Balls In Hot Garlic Sauce,300,1,300
14142,206599,703,Gobi 65,185,2,370
14143,206600,246,Mattar of Paneer,140,1,140
14144,206601,545,Traditional Legume Pesto,430,1,430
14145,206601,1111,Lemon Chicken Dry Boneless,289,1,289
14146,206602,1012,Prawn Lat Lo Chowmien,215,1,215
14147,206602,1133,Bangada Neket Fry (Mecral),180,1,180
14148,206603,55,Mustard/sorshe Style - Tilapia [jilapi] Fish Curry [1 Pc],199,1,199
14149,206603,516,Cheese Dahi Puri,75,1,75
14150,206604,595,Veg Pulao (250 Gms),48,1,48
14151,206604,64,Chilly Chicken Andhra Style,289,1,289
14152,206604,945,Minute Maid Pulpy Orange (330 ml),70,3,210
14153,206604,1000,Vegetable Sandwich,195,2,390
14154,206605,125,Pesto Paneer,380,1,380
14155,206606,35,Mangalorean Style - White Pomfret Fish Curry [1pc],399,1,399
14156,206606,1056,Haryali Paneer Kabab,250,1,250
14157,206607,1178,Black Peppered Chicken Noodles,210,1,210
14158,206607,242,Chat-pata Dhaba Chilli Cauliflower,345,1,345
14159,206608,1094,Peppered Chicken,635,2,1270
14160,206608,518,Prawn Chilly Dry,250,1,250
14161,206609,629,Roots Special Hara Murgh Biryani,339,1,339
14162,206609,328,Bhel puri,70,1,70
14163,206609,503,Macaco Banana,180,1,180
14164,206610,606,Fish Biryani,329,1,329
14165,206611,71,Ari Fish,280,1,280
14166,206611,714,Potato Bhaji (4 Pcs),50,3,150
14167,206611,853,Iced Lime Tea,165,1,165
14168,206612,585,Egg Schezwan Fried Rice,220,1,220
14169,206612,720,Boneless Chicken Nagarjuna Roast,355,1,355
14170,206612,945,Minute Maid Pulpy Orange (330 ml),70,1,70
14171,206613,706,Chicken Hong Kong Style Sauce,299,1,299
14172,206614,269,Vegetable Balls In Hot Garlic Sauce,300,1,300
14173,206614,342,Spanish Delight Ice cream,160,1,160
14174,206615,40,Fresh Pork Naga Dal,360,1,360
14175,206615,181,Chicken garlic kebab (6 pcs),315,1,315
14176,206616,107,Hyderabad Spl Chicken,299,1,299
14177,206616,1125,Chilli Chicken (B/L),319,1,319
14178,206616,503,Macaco Banana,180,1,180
14179,206617,706,Chicken Hong Kong Style Sauce,299,1,299
14180,206617,1083,Ebi Tempura,620,2,1240
14181,206618,1187,Gobi Chinese Chilli Gravy,330,1,330
14182,206618,920,"Dal Makhni Combo ( 3 Roti, Rice )",329,1,329
14183,206618,769,Chikoo Fruit Shake,99,1,99
14184,206619,1093,Mongolian Chicken Rice,330,1,330
14185,206620,421,Jeera Pulao (jeera Rice),179,1,179
14186,206620,498,Fish Corinder,350,1,350
14187,206621,470,Baby Corn in Manchurian Sauce,250,1,250
14188,206621,697,Chocolate Mint Fresh Batch Ice Cream Tub - 1 L,571,2,1142
14189,206622,668,Crab Manchurian,220,1,220
14190,206622,222,Neelkamal Special Toast [1 Toast],169,1,169
14191,206623,762,Methi Matar Kaju Makhana,210,2,420
14192,206623,1053,Curryleaf Chicken,269,1,269
14193,206624,954,Mooli Paratha (1 Pc),55,1,55
14194,206625,541,Soya Keema Masala,360,2,720
14195,206625,681,Avarekalu 100Gm,48,1,48
14196,206626,1097,Boneless 2 Persons Chicken Biryani,760,1,760
14197,206626,380,Simply Nachos,250,1,250
14198,206627,1093,Mongolian Chicken Rice,330,1,330
14199,206628,1139,Veg Paratha,70,1,70
14200,206628,1163,Nutella Shake,150,1,150
14201,206628,68,Gobi Jeera Dry,188,1,188
14202,206629,1161,Donne Chicken Lollipop Biriyani,235,1,235
14203,206629,1143,Smoked Pork,360,1,360
14204,206630,836,Dal Lasuni Tadka,240,2,480
14205,206630,1053,Curryleaf Chicken,269,1,269
14206,206630,394,La Vie En Rose Cappuccino-Iced,241,1,241
14207,206631,1139,Veg Paratha,70,2,140
14208,206631,262,Cheezy Choley Bhature,249,1,249
14209,206631,204,Pineapple Delight,51,2,102
14210,206632,55,Mustard/sorshe Style - Tilapia [jilapi] Fish Curry [1 Pc],199,1,199
14211,206632,1020,Wok Tossed Chilli Fish,590,1,590
14212,206633,863,Kadhi Pakoda,199,1,199
14213,206634,1115,Bonless Chicken Dum Biryani,350,1,350
14214,206634,1000,Vegetable Sandwich,195,2,390
14215,206635,979,Chicken-Scalloppine,635,1,635
14216,206635,225,Coke zero can,57,1,57
14217,206636,595,Veg Pulao (250 Gms),48,2,96
14218,206637,1136,Hyderabadi Bhurji Rice [400 Gm],210,1,210
14219,206637,898,Chicken Dry Pepper,190,1,190
14220,206637,250,Tawa Gobhi Paratha (2 Pcs),149,1,149
14221,206638,996,Fixed Lunch Wednesday,280,1,280
14222,206638,516,Cheese Dahi Puri,75,1,75
14223,206639,668,Crab Manchurian,220,1,220
14224,206639,1125,Chilli Chicken (B/L),319,1,319
14225,206640,993,Prawn Chengdu Chowmien,300,1,300
14226,206640,53,Chicken Pakora,349,1,349
14227,206640,1100,Orange,70,1,70
14228,206641,904,Gatta Masala,180,1,180
14229,206641,1105,Tripple Chocolate Scoop,48,1,48
14230,206642,762,Methi Matar Kaju Makhana,210,1,210
14231,206642,475,Chiku Milk Shake,100,1,100
14232,206643,723,Cheese Pulao (250 Gms),51,1,51
14233,206643,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
14234,206644,1117,Dal Punjabi,95,2,190
14235,206644,250,Tawa Gobhi Paratha (2 Pcs),149,3,447
14236,206645,125,Pesto Paneer,380,2,760
14237,206645,1028,Malpua With Rabadi,189,1,189
14238,206646,993,Prawn Chengdu Chowmien,300,1,300
14239,206647,1012,Prawn Lat Lo Chowmien,215,1,215
14240,206647,189,Desi Ghee Aloo Tikki,109,2,218
14241,206647,204,Pineapple Delight,51,1,51
14242,206648,1139,Veg Paratha,70,2,140
14243,206648,1143,Smoked Pork,360,1,360
14244,206648,1186,Jaljira With A Twist,89,1,89
14245,206649,40,Fresh Pork Naga Dal,360,1,360
14246,206649,64,Chilly Chicken Andhra Style,289,1,289
14247,206650,973,Chicken Kung Pow (gravy) (chinese),320,1,320
14248,206650,1174,Samosa Aloo Parantha,51,1,51
14249,206651,973,Chicken Kung Pow (gravy) (chinese),320,1,320
14250,206651,22,Pine Apple Juice,100,1,100
14251,206652,879,Chicken Handi Biryani [1kg][served in handi and mix veg raita],529,1,529
14252,206653,1184,Fish Curry Rice Bowl,209,1,209
14253,206653,123,Murg E Pathani Full,415,2,830
14254,206653,204,Pineapple Delight,51,1,51
14255,206654,752,Ginger Fish Sauce,330,1,330
14256,206654,895,Chicken boti kebab (6 pcs),315,2,630
14257,206655,453,Makai Methi Malai,250,1,250
14258,206655,166,Chilly Gobi,245,1,245
14259,206655,1198,Spinach 'N' Corn Sandwich + Fresh Lime Juice,152,1,152
14260,206656,179,Lasooni Palak,51,1,51
14261,206656,1050,Bruschetta [150 Grams],375,1,375
14262,206657,78,Kulcha Curry,97,1,97
14263,206657,380,Simply Nachos,250,1,250
14264,206657,340,Salted Caramel Ice Cream Scoop (100 g),109,1,109
14265,206658,127,Mixed Vegetable Paratha PD,150,1,150
14266,206658,181,Chicken garlic kebab (6 pcs),315,1,315
14267,206659,414,Dum gosht handi,345,2,690
14268,206659,239,Punjabi Salted Lassi,99,1,99
14269,206660,40,Fresh Pork Naga Dal,360,1,360
14270,206660,416,Butter Shake,90,1,90
14271,206660,516,Cheese Dahi Puri,75,1,75
14272,206661,294,Fish Autumn Rice  (Szechuan Style),360,1,360
14273,206661,717,Mushroom Chilly Dry,110,2,220
14274,206662,294,Fish Autumn Rice  (Szechuan Style),360,1,360
14275,206662,227,Missi Chef,65,1,65
14276,206662,306,Litchi Rabdi,77,1,77
14277,206663,973,Chicken Kung Pow (gravy) (chinese),320,1,320
14278,206663,1151,Banana Split Icrcream,147,1,147
14279,206663,512,Bharwan Tandoori Aloo,249,1,249
14280,206664,999,Fragrant Rice Vegetable,71,1,71
14281,206664,169,Chilli Garlic Prawn,30,1,30
14282,206665,606,Fish Biryani,329,2,658
14283,206665,245,Kashmiri Grilled Prawns,350,1,350
14284,206665,577,Kesar Badam (200 ml),60,1,60
14285,206666,706,Chicken Hong Kong Style Sauce,299,1,299
14286,206666,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
14287,206667,572,Kappa Biryani (Poth),160,2,320
14288,206667,242,Chat-pata Dhaba Chilli Cauliflower,345,1,345
14289,206668,453,Makai Methi Malai,250,1,250
14290,206668,296,Bun Tikki Cheese Slider,109,1,109
14291,206669,372,Anda Biryani,300,1,300
14292,206669,518,Prawn Chilly Dry,250,1,250
14293,206670,836,Dal Lasuni Tadka,240,2,480
14294,206671,56,Szechuan Chicken Noodles,199,1,199
14295,206671,277,Plain Naan (1 Pc),27,1,27
14296,206672,531,Naga Dal,160,1,160
14297,206673,996,Fixed Lunch Wednesday,280,1,280
14298,206673,457,Chicken Sholay Kabab (B/L),319,2,638
14299,206673,1111,Lemon Chicken Dry Boneless,289,1,289
14300,206674,668,Crab Manchurian,220,2,440
14301,206674,657,Paneer Cutlet (1 Pc) (50 gms),38,1,38
14302,206675,280,Chicken Mughlai,233,1,233
14303,206675,1185,Chicken Reshmi Kabab,249,1,249
14304,206676,557,Veg Hyderabadi Biryani Bowl,129,1,129
14305,206676,46,Dragon Vegetables,195,1,195
14306,206676,754,Atta Laddu,200,1,200
14307,206677,1085,Paneer Butter Masala Thali,289,1,289
14308,206677,567,Indonesian Mushroom,250,2,500
14309,206677,1133,Bangada Neket Fry (Mecral),180,1,180
14310,206678,863,Kadhi Pakoda,199,1,199
14311,206679,396,Maxican Fried Rice,269,1,269
14312,206679,1174,Samosa Aloo Parantha,51,1,51
14313,206679,64,Chilly Chicken Andhra Style,289,1,289
14314,206680,258,Mushroom Masala Rice Bowl,149,1,149
14315,206680,433,Paneer Tikka Dry Malai [8 Pieces],299,1,299
14316,206681,119,Mix Veg Roast,175,1,175
14317,206681,301,Gulab Jamun [2 Pcs],85,1,85
14318,206682,454,Prawns Chinese Chop Suey,300,1,300
14319,206683,8,Veg Garlic Hakka Noodles,239,1,239
14320,206683,344,Crispy Fried Calamari & Sea Prawns,495,1,495
14321,206683,1056,Haryali Paneer Kabab,250,1,250
14322,206684,243,Vegetable Gulabi,290,1,290
14323,206685,954,Mooli Paratha (1 Pc),55,1,55
14324,206685,587,Garlic Cheese Kulcha,48,1,48
14325,206686,240,Chicken In Oyster Scallop Sauce,595,1,595
14326,206686,380,Simply Nachos,250,1,250
14327,206687,1044,Fujian Rice Chicken,330,1,330
14328,206688,56,Szechuan Chicken Noodles,199,1,199
14329,206688,146,Kakori Kebab,550,1,550
14330,206688,1100,Orange,70,1,70
14331,206689,103,Crispy Brown Onion Chicken Fried Rice,210,1,210
14332,206690,996,Fixed Lunch Wednesday,280,1,280
14333,206690,890,Baby corn Manchurian Dry,199,1,199
14334,206691,71,Ari Fish,280,1,280
14335,206692,954,Mooli Paratha (1 Pc),55,1,55
14336,206692,140,Day Spl Chicken,200,1,200
14337,206693,269,Vegetable Balls In Hot Garlic Sauce,300,1,300
14338,206693,678,Ferrero Rocher Fudge Sundae,229,1,229
14339,206694,724,Malvani Chicken Curry,280,1,280
14340,206694,796,Lasuni Soya Chaap [300 Grams],30,1,30
14341,206695,739,New Kabir Special Veg (400 -500 Grm),289,2,578
14342,206695,1193,Chicken Pepper Dry [boneless],255,1,255
14343,206696,851,Desi Style Mutton Curry,560,1,560
14344,206696,245,Kashmiri Grilled Prawns,350,1,350
14345,206696,225,Coke zero can,57,1,57
14346,206697,372,Anda Biryani,300,1,300
14347,206697,697,Chocolate Mint Fresh Batch Ice Cream Tub - 1 L,571,1,571
14348,206698,1187,Gobi Chinese Chilli Gravy,330,1,330
14349,206699,269,Vegetable Balls In Hot Garlic Sauce,300,1,300
14350,206699,326,Chicken Achari Tikka,420,1,420
14351,206700,904,Gatta Masala,180,1,180
14352,206700,380,Simply Nachos,250,1,250
14353,206701,804,Asian Sea Bass In Roasted Garlic Sauce (Calcutta Bhetki),675,1,675
14354,206701,415,Pav Bhaji Family Pack,389,1,389
14355,206702,179,Lasooni Palak,51,1,51
14356,206702,1000,Vegetable Sandwich,195,1,195
14357,206702,430,Gulab Jamun - 2 Piece,60,1,60
14358,206702,344,Crispy Fried Calamari & Sea Prawns,495,1,495
14359,206703,894,Biryani Rice (non-veg),160,1,160
14360,206703,490,Coriander Fish,330,1,330
14361,206703,614,Hariyali Prawn Tikka,620,1,620
14362,206704,617,Chilli Garlic Egg Noodles,190,2,380
14363,206704,189,Desi Ghee Aloo Tikki,109,1,109
14364,206704,1105,Tripple Chocolate Scoop,48,1,48
14365,206705,798,Chicken Kolhapuri,249,1,249
14366,206705,373,Matar Paratha ( 1 Pc ),139,1,139
14367,206706,851,Desi Style Mutton Curry,560,1,560
14368,206706,166,Chilly Gobi,245,2,490
14369,206706,187,Quinoa et chocolate noir,200,2,400
14370,206707,606,Fish Biryani,329,1,329
14371,206707,1111,Lemon Chicken Dry Boneless,289,1,289
14372,206708,781,Punjabi Egg Curry [250 Gm],110,1,110
14373,206708,997,Veg Cheese Roll [8 Pc],360,1,360
14374,206709,442,Vegetable Pulao (Amul Butter),169,2,338
14375,206709,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
14376,206710,613,Grilled Chicken Grilled Tacos,340,1,340
14377,206710,58,Plain Curd (300ml),49,1,49
14378,206711,780,Bharwan Kulcha Cheese (1 Pc),109,1,109
14379,206711,1060,Butter Naan (1 Pc),65,1,65
14380,206711,237,Pineapple Single Blends,155,1,155
14381,206712,804,Asian Sea Bass In Roasted Garlic Sauce (Calcutta Bhetki),675,2,1350
14382,206712,1143,Smoked Pork,360,1,360
14383,206713,201,Braised Pork Grilled Tacos,375,1,375
14384,206713,631,Mix Veg Garlic Cheese,250,1,250
14385,206714,727,Mutton Liver Masala,230,1,230
14386,206714,498,Fish Corinder,350,1,350
14387,206715,129,Naadan Mutton Curry,350,1,350
14388,206715,1060,Butter Naan (1 Pc),65,1,65
14389,206716,780,Bharwan Kulcha Cheese (1 Pc),109,1,109
14390,206717,687,Baked Mughlai Paneer,215,1,215
14391,206718,954,Mooli Paratha (1 Pc),55,1,55
14392,206718,916,Mushroom Tikka Dry,210,1,210
14393,206718,209,Kodubale 200Gms,95,1,95
14394,206719,646,Royal Chicken Rice Bowl (Jumbo),329,1,329
14395,206720,864,Cream Chicken,329,1,329
14396,206720,1111,Lemon Chicken Dry Boneless,289,1,289
14397,206720,614,Hariyali Prawn Tikka,620,2,1240
14398,206721,993,Prawn Chengdu Chowmien,300,1,300
14399,206721,1053,Curryleaf Chicken,269,1,269
14400,206721,657,Paneer Cutlet (1 Pc) (50 gms),38,2,76
14401,206722,674,Pan-Seared Prawns Soft Tacos,390,2,780
14402,206722,29,Crispy Vegetables In Chilli Plum Sauce,265,1,265
14403,206723,572,Kappa Biryani (Poth),160,1,160
14404,206723,512,Bharwan Tandoori Aloo,249,3,747
14405,206723,784,Mocha Delite coffee,110,1,110
14406,206724,14,Mutton Spicy Andhara Biryani,440,1,440
14407,206725,40,Fresh Pork Naga Dal,360,1,360
14408,206726,993,Prawn Chengdu Chowmien,300,3,900
14409,206726,512,Bharwan Tandoori Aloo,249,1,249
14410,206727,836,Dal Lasuni Tadka,240,2,480
14411,206728,1126,Chicken Pulao,244,2,488
14412,206728,64,Chilly Chicken Andhra Style,289,1,289
14413,206728,590,Flax Shon Papdi [250 Gms],143,1,143
14414,206728,242,Chat-pata Dhaba Chilli Cauliflower,345,1,345
14415,206729,975,Grilled Vegetable,252,2,504
14416,206729,430,Gulab Jamun - 2 Piece,60,1,60
14417,206730,119,Mix Veg Roast,175,2,350
14418,206731,1148,Murgh Dum Biryani,260,1,260
14419,206731,469,Papad Rosted,35,2,70
14420,206731,639,Babycorn 65,150,2,300
14421,206732,822,Baby Corn Chilli Fried Rice,255,1,255
14422,206732,1020,Wok Tossed Chilli Fish,590,1,590
14423,206732,112,Monster Mango Loco (350 ml),105,1,105
14424,206733,246,Mattar of Paneer,140,1,140
14425,206733,659,Boiled Eggs (2 Pcs),30,1,30
14426,206733,590,Flax Shon Papdi [250 Gms],143,1,143
14427,206734,127,Mixed Vegetable Paratha PD,150,1,150
14428,206734,380,Simply Nachos,250,3,750
14429,206734,754,Atta Laddu,200,1,200
14430,206735,979,Chicken-Scalloppine,635,1,635
14431,206735,457,Chicken Sholay Kabab (B/L),319,1,319
14432,206735,953,Kitkat Milkshake,87,3,261
14433,206735,518,Prawn Chilly Dry,250,1,250
14434,206736,78,Kulcha Curry,97,1,97
14435,206736,416,Butter Shake,90,1,90
14436,206737,583,Baby Corn Kadai,95,1,95
14437,206737,189,Desi Ghee Aloo Tikki,109,1,109
14438,206737,1002,330ML Can Pepsi,57,1,57
14439,206738,1139,Veg Paratha,70,1,70
14440,206739,687,Baked Mughlai Paneer,215,1,215
14441,206739,552,Gobi Pyaz Paratha,115,1,115
14442,206739,623,Choco Nut Sundae,135,2,270
14443,206740,801,Assamese Non-veg Thali 299,329,2,658
14444,206740,512,Bharwan Tandoori Aloo,249,1,249
14445,206740,890,Baby corn Manchurian Dry,199,1,199
14446,206741,851,Desi Style Mutton Curry,560,2,1120
14447,206741,181,Chicken garlic kebab (6 pcs),315,1,315
14448,206742,105,Murgh Hara Pyaaz,290,1,290
14449,206743,1139,Veg Paratha,70,1,70
14450,206744,585,Egg Schezwan Fried Rice,220,1,220
14451,206744,64,Chilly Chicken Andhra Style,289,1,289
14452,206745,954,Mooli Paratha (1 Pc),55,1,55
14453,206745,1009,Anjal King,405,1,405
14454,206746,378,Singapore Noodles,285,1,285
14455,206747,59,Bangda Fish Curry,250,1,250
14456,206747,181,Chicken garlic kebab (6 pcs),315,1,315
14457,206748,314,Mix Fried Rice,220,1,220
14458,206748,227,Missi Chef,65,1,65
14459,206749,379,Baghara Bhat Fried Rice,220,1,220
14460,206749,839,Thai Fried Prawns,350,1,350
14461,206750,224,Dahiwala Bhuna Kukkad,350,1,350
14462,206750,222,Neelkamal Special Toast [1 Toast],169,1,169
14463,206751,1117,Dal Punjabi,95,1,95
14464,206751,262,Cheezy Choley Bhature,249,1,249
14465,206751,940,Dry Fruit Ice Cream Milkshake,48,1,48
14466,206752,780,Bharwan Kulcha Cheese (1 Pc),109,1,109
14467,206752,277,Plain Naan (1 Pc),27,1,27
14468,206752,593,Prawn Fry,250,1,250
14469,206753,280,Chicken Mughlai,233,1,233
14470,206754,929,Veg Chilli Garlic Noodles,210,1,210
14471,206755,739,New Kabir Special Veg (400 -500 Grm),289,1,289
14472,206755,422,Punjabi Lassi,48,2,96
14473,206756,443,Veg Hunan (gravy)(chinese),260,1,260
14474,206756,569,Crispy Babycorn Manchurian,450,1,450
14475,206757,508,Punjabi Dal Combo,240,1,240
14476,206757,570,Mutton Garlic,300,1,300
14477,206757,67,Tea,90,2,180
14478,206757,569,Crispy Babycorn Manchurian,450,2,900
14479,206758,863,Kadhi Pakoda,199,2,398
14480,206758,326,Chicken Achari Tikka,420,1,420
14481,206759,129,Naadan Mutton Curry,350,1,350
14482,206759,422,Punjabi Lassi,48,3,144
14483,206759,29,Crispy Vegetables In Chilli Plum Sauce,265,1,265
14484,206760,1001,Paneer Mumtaj,259,1,259
14485,206761,40,Fresh Pork Naga Dal,360,1,360
14486,206761,352,Chocolate Milk Shake,48,1,48
14487,206762,16,Ghee South Indian Flavoured Rice,235,1,235
14488,206762,584,French Fries With Choice Of Seasoning,185,1,185
14489,206762,322,Honey Lemon Ginger Tea,110,1,110
14490,206763,687,Baked Mughlai Paneer,215,3,645
14491,206763,950,Fresh Mango ( Seasonal ) Fresh Batch Ice Cream Tub - 1 L,476,1,476
14492,206764,1145,Fixed Lunch Sunday,280,1,280
14493,206764,951,Oreo Tahiti Thickshake/ Slow Sipper,119,1,119
14494,206765,863,Kadhi Pakoda,199,2,398
14495,206765,584,French Fries With Choice Of Seasoning,185,1,185
14496,206766,185,Butter tandoori roti,40,1,40
14497,206767,572,Kappa Biryani (Poth),160,1,160
14498,206767,587,Garlic Cheese Kulcha,48,1,48
14499,206768,73,Murgh Biryani Boneless,30,1,30
14500,206769,822,Baby Corn Chilli Fried Rice,255,3,765
14501,206769,516,Cheese Dahi Puri,75,1,75
14502,206770,25,Chicken Chinese Chop Suey (Bland),265,1,265
14503,206771,1184,Fish Curry Rice Bowl,209,1,209
14504,206772,809,Devils Prawn,380,1,380
14505,206772,1071,Chatpata Tandoori Aloo,260,1,260
14506,206773,185,Butter tandoori roti,40,1,40
14507,206773,875,Dachen Chicken,299,1,299
14508,206774,94,Vegetable Fried Rice,200,1,200
14509,206774,181,Chicken garlic kebab (6 pcs),315,1,315
14510,206775,1117,Dal Punjabi,95,1,95
14511,206775,1056,Haryali Paneer Kabab,250,1,250
14512,206776,913,Paneer Kulcha,90,2,180
14513,206776,1056,Haryali Paneer Kabab,250,1,250
14514,206776,857,Paneer Jamoon,181,1,181
14515,206777,1115,Bonless Chicken Dum Biryani,350,1,350
14516,206777,68,Gobi Jeera Dry,188,1,188
14517,206777,890,Baby corn Manchurian Dry,199,1,199
14518,206778,55,Mustard/sorshe Style - Tilapia [jilapi] Fish Curry [1 Pc],199,1,199
14519,206778,587,Garlic Cheese Kulcha,48,1,48
14520,206779,96,Sannas With Pineapple Gassi And Coconut Chutney,335,1,335
14521,206779,714,Potato Bhaji (4 Pcs),50,1,50
14522,206780,1001,Paneer Mumtaj,259,1,259
14523,206781,185,Butter tandoori roti,40,1,40
14524,206781,839,Thai Fried Prawns,350,1,350
14525,206781,309,Rose Lassi,99,1,99
14526,206782,1026,Kadhi Gole,309,1,309
14527,206782,1056,Haryali Paneer Kabab,250,1,250
14528,206782,165,Kaju Draksh [loose Tub 500ml],125,1,125
14529,206782,242,Chat-pata Dhaba Chilli Cauliflower,345,1,345
14530,206783,1026,Kadhi Gole,309,2,618
14531,206783,657,Paneer Cutlet (1 Pc) (50 gms),38,1,38
14532,206783,394,La Vie En Rose Cappuccino-Iced,241,1,241
14533,206784,1145,Fixed Lunch Sunday,280,1,280
14534,206785,1022,Chicken tangri masala (4 pcs),415,1,415
14535,206785,1134,Namprik Prawns,330,2,660
14536,206785,1002,330ML Can Pepsi,57,1,57
14537,206786,877,Veg Jaipuri Rice Bowl,199,1,199
14538,206786,415,Pav Bhaji Family Pack,389,1,389
14539,206787,727,Mutton Liver Masala,230,1,230
14540,206788,379,Baghara Bhat Fried Rice,220,1,220
14541,206788,303,Tuscan Tiramisu Dessert Jar,119,1,119
